Konto;Kontobezeichnung;Kontotyp;Kontenklasse;Kontenklasse_Name
9919;Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im 3. vorangegangenen Wirtschaftsjahr;;9;Vortrags-/Statistikkonten
9960;Bewertungskorrektur zu Forderungen aus Lieferungen und Leistungen (Währungsumrechnung);;9;Vortrags-/Statistikkonten
9961;Bewertungskorrektur zu sonstigen Verbindlichkeiten (Währungsumrechnung);;9;Vortrags-/Statistikkonten
9962;Bewertungskorrektur zu Guthaben bei Kreditinstituten (Bewertung Finanzmittelfonds);;9;Vortrags-/Statistikkonten
9963;Bewertungskorrektur zu Verbindlichkeiten gegenüber Kreditinstituten (Bewertung Finanzmittelfonds);;9;Vortrags-/Statistikkonten
9964;Bewertungskorrektur zu Verbindlichkeiten aus Lieferungen und Leistungen (Währungsumrechnung);;9;Vortrags-/Statistikkonten
9965;Bewertungskorrektur zu sonstigen Vermögensgegenständen (Währungsumrechnung);;9;Vortrags-/Statistikkonten
9966;;R;9;Vortrags-/Statistikkonten
9970;Investitionsabzugsbetrag § 7g Abs. 1 EStG, außerbilanziell (Soll);;9;Vortrags-/Statistikkonten
9971;Investitionsabzugsbetrag § 7g Abs. 1 EStG, außerbilanziell (Haben) - Gegenkonto zu 9970;;9;Vortrags-/Statistikkonten
9972;Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben);;9;Vortrags-/Statistikkonten
9973;Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus den vorangegangenen Wirtschaftsjahren, außerbilanziell (Soll) - Gegenkonto zu 9972, 9916,;;9;Vortrags-/Statistikkonten
9974;Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im vorangegangenen Wirtschaftsjahr;;9;Vortrags-/Statistikkonten
9975;Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG in den vorangegangenen Wirtschaftsjahren - Gegenkonto zu 9974, 9918,;;9;Vortrags-/Statistikkonten
9976;Nicht abzugsfähige Zinsaufwendungen nach § 4h EStG (Haben);;9;Vortrags-/Statistikkonten
9977;Nicht abzugsfähige Zinsaufwendungen nach § 4h EStG (Soll) - Gegenkonto zu 9976;;9;Vortrags-/Statistikkonten
9978;Abziehbare Zinsaufwendungen aus Vorjahren nach § 4h EStG (Soll);;9;Vortrags-/Statistikkonten
9979;Abziehbare Zinsaufwendungen aus Vorjahren nach § 4h EStG (Haben) - Gegenkonto zu 9978;;9;Vortrags-/Statistikkonten
9980;Anteil Belastung auf Verbindlichkeitskonten;;9;Vortrags-/Statistikkonten
9981;Verrechnungskonto für Anteil Belastung auf Verbindlichkeitskonten;;9;Vortrags-/Statistikkonten
9982;Anteil Gutschrift auf Verbindlichkeitskonten;;9;Vortrags-/Statistikkonten
9983;Verrechnungskonto für Anteil Gutschrift auf Verbindlichkeitskonten;;9;Vortrags-/Statistikkonten
9984;Gewinnkorrektur nach § 60 Abs. 2 EStDV - Erhöhung handelsrechtliches Ergebnis durch Habenbuchung - Minderung handelsrechtliches Ergebnis durch Sollbuchung;;9;Vortrags-/Statistikkonten
9985;Gegenkonto zu 9984;;9;Vortrags-/Statistikkonten
9986;Ergebnisverteilung auf Fremdkapital;;9;Vortrags-/Statistikkonten
9987;Korrekturkonto für die Überleitungsrechnung;;9;Vortrags-/Statistikkonten
9989;Gegenkonto zu 9986-9988;;9;Vortrags-/Statistikkonten
9990;Erträge von außergewöhnlicher Größenordnung oder Bedeutung;;9;Vortrags-/Statistikkonten
9991;Erträge (aperiodisch);;9;Vortrags-/Statistikkonten
9992;Erträge von außergewöhnlicher Größenordnung oder Bedeutung (aperiodisch);;9;Vortrags-/Statistikkonten
9993;Aufwendungen von außergewöhnlicher Größenordnung oder Bedeutung;;9;Vortrags-/Statistikkonten
9994;Aufwendungen (aperiodisch);;9;Vortrags-/Statistikkonten
9995;Aufwendungen von außergewöhnlicher Größenordnung oder Bedeutung (aperiodisch);;9;Vortrags-/Statistikkonten
9998;Gegenkonto zu 9990-9997;;9;Vortrags-/Statistikkonten
